id_caja,id_producto,peso,descripcion
1,1245,10.4,Sin descripcion
2,273,6.2,Sin descripcion
1,2024,2.5,Sin descripcion
3,499,3.5,Sin descripcion
2,209,2.3,Sin descripcion
1,2867,2.6,Sin descripcion
4,2791,6.4,Sin descripcion
2,611,10.8,Fragil
4,37,8.4,Fragil
1,2327,4.7,Fragil
2,2748,8.6,Fragil
1,437,1.1,Sin descripcion
2,793,6.6,Fragil
1,3591,1.8,Sin descripcion
2,2824,6.2,Fragil
1,1957,1.6,Fragil
4,2957,2.2,Fragil
2,1143,10.9,Sin descripcion
2,2848,4.2,Sin descripcion
4,911,2.7,Fragil
2,368,4.7,Sin descripcion
4,2862,6.9,Fragil
3,2687,10.9,Fragil
2,1209,9.3,Sin descripcion
2,2418,6.7,Fragil
2,1878,2.0,Sin descripcion
1,2036,6.3,Fragil
1,2135,2.7,Sin descripcion
2,3660,3.1,Fragil
2,84,4.8,Sin descripcion
2,3000,8.7,Sin descripcion
2,82,2.9,Fragil
4,3372,2.6,Sin descripcion
1,1728,6.5,Sin descripcion
1,3265,8.4,Fragil
2,2682,3.2,Fragil
3,2703,3.9,Sin descripcion
1,1847,8.6,Fragil
2,2470,3.5,Sin descripcion
1,3431,7.1,Fragil
1,1104,4.6,Sin descripcion
2,3477,7.2,Sin descripcion
1,1642,1.8,Fragil
1,459,7.7,Sin descripcion
2,3548,10.5,Fragil
2,2083,3.6,Sin descripcion
2,2494,7.0,Sin descripcion
1,2453,1.6,Sin descripcion
1,227,9.6,Fragil
1,2920,8.4,Fragil
1,1358,3.3,Sin descripcion
1,341,3.7,Sin descripcion
1,640,7.1,Sin descripcion
3,3471,9.2,Sin descripcion
1,2118,3.1,Sin descripcion
3,621,8.0,Fragil
3,3244,7.8,Sin descripcion
3,3473,2.4,Sin descripcion
2,3100,7.9,Sin descripcion
1,2079,3.4,Sin descripcion
2,91,5.1,Sin descripcion
3,540,2.3,Sin descripcion
4,170,1.1,Sin descripcion
2,2049,5.9,Fragil
2,2440,3.2,Sin descripcion
2,3021,2.7,Sin descripcion
1,1708,10.8,Fragil
2,2469,6.6,Sin descripcion
1,1302,4.5,Sin descripcion
1,1490,7.1,Sin descripcion
4,1524,2.9,Fragil
2,763,10.8,Fragil
3,3177,6.9,Sin descripcion
1,158,9.6,Fragil
2,2616,7.4,Fragil
3,2586,10.5,Fragil
2,2247,5.8,Sin descripcion
1,754,9.9,Sin descripcion
2,1885,2.7,Fragil
3,828,1.4,Fragil
3,1281,8.5,Sin descripcion
2,1398,5.8,Fragil
1,79,5.3,Fragil
2,673,10.6,Fragil
1,798,9.4,Fragil
4,1857,9.6,Sin descripcion
1,1964,7.3,Sin descripcion
1,3122,3.4,Fragil
4,162,1.0,Fragil
1,1866,9.5,Fragil
2,325,2.7,Sin descripcion
1,2584,4.3,Fragil
3,3493,9.3,Fragil
2,1227,2.7,Sin descripcion
2,1601,2.8,Fragil
3,2707,3.5,Fragil
2,1172,10.4,Fragil
4,111,4.8,Fragil
1,900,1.0,Fragil
3,3006,3.3,Sin descripcion
3,2437,6.2,Sin descripcion
2,2882,2.6,Sin descripcion
3,737,4.8,Fragil
3,1116,6.5,Fragil
1,829,3.7,Sin descripcion
2,1256,6.5,Fragil
2,2610,1.0,Fragil
4,2990,10.7,Fragil
2,3451,4.3,Sin descripcion
3,408,8.1,Fragil
1,2567,4.3,Fragil
1,371,8.4,Sin descripcion
3,352,8.3,Fragil
1,223,6.4,Fragil
3,2309,5.4,Sin descripcion
2,3639,4.1,Sin descripcion
3,1539,3.6,Sin descripcion
2,1041,4.3,Sin descripcion
1,878,3.9,Fragil
1,2305,4.6,Fragil
1,35,2.9,Sin descripcion
1,321,3.4,Sin descripcion
3,3203,4.4,Fragil
4,3610,3.5,Fragil
2,2813,2.6,Sin descripcion
2,2986,1.1,Fragil
1,2751,8.1,Sin descripcion
1,2736,7.2,Sin descripcion
3,2918,7.8,Sin descripcion
2,582,6.2,Sin descripcion
3,1495,5.4,Sin descripcion
3,1003,2.7,Fragil
1,3533,9.0,Fragil
1,2132,3.7,Fragil
3,3670,10.8,Sin descripcion
1,477,6.0,Fragil
2,2590,3.5,Fragil
2,1138,2.0,Sin descripcion
4,3247,9.6,Sin descripcion
1,936,6.9,Fragil
2,2390,2.2,Sin descripcion
1,2379,2.1,Sin descripcion
1,1459,3.8,Fragil
4,1963,5.8,Fragil
1,1831,6.5,Fragil
4,2921,1.9,Sin descripcion
1,3324,3.4,Fragil
1,2406,9.0,Sin descripcion
1,3654,2.0,Fragil
2,3355,7.8,Fragil
1,1980,5.7,Sin descripcion
4,3251,6.0,Fragil
3,688,4.4,Sin descripcion
2,914,7.6,Fragil
2,2302,5.8,Fragil
2,115,8.9,Fragil
1,167,3.4,Fragil
3,1524,5.0,Fragil
2,796,2.7,Sin descripcion
1,3555,1.8,Sin descripcion
2,1500,5.0,Fragil
2,3434,8.8,Sin descripcion
1,1301,7.4,Fragil
2,2118,4.2,Sin descripcion
1,2154,9.9,Fragil
4,1831,4.3,Fragil
1,1087,1.5,Fragil
1,541,2.1,Sin descripcion
2,761,1.3,Sin descripcion
2,234,9.7,Fragil
1,3349,7.9,Sin descripcion
1,3640,7.7,Fragil
1,973,7.0,Sin descripcion
2,1150,2.1,Sin descripcion
2,2490,4.2,Sin descripcion
1,783,5.7,Fragil
1,2938,5.9,Fragil
2,1271,6.3,Sin descripcion
3,788,2.8,Sin descripcion
1,626,8.8,Sin descripcion
4,2836,1.8,Fragil
3,2594,2.8,Fragil
1,2666,1.0,Fragil
2,3025,5.4,Sin descripcion
3,1393,1.6,Fragil
1,271,1.5,Sin descripcion
2,3015,3.9,Fragil
1,2994,1.4,Fragil
4,594,3.9,Fragil
1,2971,2.9,Sin descripcion
1,1068,5.1,Sin descripcion
3,3124,4.2,Fragil
2,2703,9.0,Fragil
1,2767,10.1,Sin descripcion
2,3304,7.7,Sin descripcion
2,3166,2.2,Sin descripcion
1,2818,9.1,Fragil
1,2349,4.5,Sin descripcion
3,1332,3.9,Fragil
1,1288,4.7,Fragil
2,2032,1.4,Fragil
2,2177,5.9,Fragil
1,112,6.3,Fragil
3,3474,9.9,Fragil
2,573,6.8,Fragil
2,1573,8.3,Fragil
1,1163,10.1,Fragil
4,2190,9.4,Sin descripcion
1,671,1.9,Sin descripcion
2,553,3.9,Fragil
2,1426,4.2,Fragil
1,3274,6.5,Fragil
1,442,7.7,Fragil
2,2401,6.2,Fragil
3,2295,2.0,Sin descripcion
1,1596,10.9,Fragil
1,896,1.4,Sin descripcion
4,427,9.7,Sin descripcion
4,605,3.0,Sin descripcion
1,3276,1.0,Fragil
2,2800,9.9,Fragil
3,2615,1.0,Fragil
2,2648,5.0,Sin descripcion
4,2578,6.0,Sin descripcion
1,2771,4.7,Sin descripcion
2,1453,7.4,Sin descripcion
1,1886,6.0,Fragil
1,1578,9.0,Sin descripcion
1,1942,3.9,Fragil
1,703,5.8,Fragil
1,2905,3.5,Fragil
3,1394,9.4,Fragil
1,2559,10.5,Sin descripcion
1,1661,1.9,Sin descripcion
1,2659,7.0,Fragil
3,508,7.5,Fragil
2,2909,3.2,Sin descripcion
1,3460,2.1,Sin descripcion
2,1104,1.3,Fragil
4,698,2.3,Fragil
2,1350,4.3,Sin descripcion
3,800,1.3,Fragil
2,1750,3.8,Fragil
3,731,6.0,Sin descripcion
2,412,8.8,Sin descripcion
1,1554,10.0,Sin descripcion
3,3346,9.4,Fragil
1,136,4.8,Sin descripcion
1,2328,8.7,Fragil
2,482,3.7,Fragil
2,3006,2.3,Fragil
1,1715,9.3,Fragil
3,2789,4.7,Sin descripcion
1,1846,6.6,Sin descripcion
1,2509,4.5,Sin descripcion
2,62,4.9,Sin descripcion
1,2216,2.8,Fragil
3,1579,10.0,Fragil
1,1189,3.5,Fragil
1,3584,2.6,Sin descripcion
2,2508,4.9,Fragil
2,3474,1.4,Sin descripcion
1,2675,5.0,Fragil
3,66,1.5,Fragil
2,2054,7.5,Sin descripcion
1,3709,7.4,Sin descripcion
2,184,4.0,Sin descripcion
2,2144,7.2,Fragil
1,2264,1.6,Sin descripcion
4,896,4.6,Sin descripcion
2,1091,4.8,Sin descripcion
1,2888,7.6,Sin descripcion
2,1022,7.9,Fragil
4,2924,6.2,Fragil
1,3440,4.6,Fragil
3,584,10.6,Fragil
1,177,6.8,Fragil
2,2838,8.1,Fragil
1,1859,1.7,Sin descripcion
2,30,7.3,Sin descripcion
2,1554,3.9,Sin descripcion
1,1623,1.1,Fragil
4,3029,3.1,Fragil
2,3620,7.2,Sin descripcion
2,450,2.4,Sin descripcion
3,1145,4.8,Sin descripcion
3,3274,4.1,Sin descripcion
3,1882,4.4,Sin descripcion
2,841,8.4,Fragil
1,3091,1.2,Sin descripcion
2,2010,8.8,Fragil
2,2867,3.6,Sin descripcion
1,1923,1.8,Sin descripcion
1,3117,8.1,Sin descripcion
2,724,10.1,Sin descripcion
2,215,7.4,Fragil
2,2955,6.0,Sin descripcion
2,1399,10.4,Sin descripcion
1,2353,9.0,Sin descripcion
2,663,9.1,Sin descripcion
1,314,10.3,Fragil
2,1383,2.1,Fragil
4,1923,8.8,Fragil
3,2641,9.6,Sin descripcion
2,213,10.5,Sin descripcion
2,674,4.1,Sin descripcion
3,2275,8.6,Sin descripcion
1,1340,8.2,Sin descripcion
3,3499,6.8,Sin descripcion
4,1264,5.5,Fragil
4,526,5.0,Fragil
1,412,10.5,Sin descripcion
1,1934,10.7,Fragil
1,3247,10.4,Fragil
1,834,5.2,Fragil
2,2314,4.1,Sin descripcion
1,1480,10.0,Fragil
1,2025,7.2,Sin descripcion
3,906,4.0,Sin descripcion
3,522,5.7,Fragil
3,1047,2.3,Fragil
4,1485,5.8,Sin descripcion
2,1594,10.1,Fragil
1,27,6.0,Fragil
4,2681,1.5,Fragil
1,3175,3.3,Sin descripcion
2,3602,2.5,Sin descripcion
2,2515,8.8,Fragil
3,56,7.7,Sin descripcion
1,511,4.1,Fragil
4,890,2.2,Sin descripcion
2,682,9.1,Fragil
1,3141,8.3,Fragil
1,1015,1.9,Sin descripcion
1,3386,7.6,Fragil
1,1359,2.6,Sin descripcion
4,3104,2.7,Sin descripcion
1,343,9.5,Sin descripcion
2,3585,2.5,Sin descripcion
3,3513,5.6,Sin descripcion
3,1681,10.6,Sin descripcion
2,2202,6.9,Fragil
2,2012,1.8,Sin descripcion
1,3051,5.9,Sin descripcion
2,1957,5.8,Fragil
1,3290,6.6,Sin descripcion
2,2979,6.2,Fragil
1,2696,3.1,Fragil
2,2404,1.9,Sin descripcion
1,2136,1.5,Fragil
1,3060,4.0,Fragil
3,3543,10.8,Fragil
3,607,9.7,Sin descripcion
4,2544,1.5,Sin descripcion
4,841,6.5,Sin descripcion
1,2962,7.1,Sin descripcion
1,2310,7.9,Sin descripcion
3,3195,5.7,Sin descripcion
4,3077,7.7,Fragil
4,2078,8.6,Sin descripcion
2,162,1.1,Fragil
3,1951,4.6,Sin descripcion
1,1887,6.2,Sin descripcion
1,2080,8.1,Fragil
1,320,4.5,Sin descripcion
1,3617,8.2,Fragil
3,2584,2.7,Fragil
2,3558,6.4,Fragil
1,521,9.2,Fragil
2,2724,2.7,Fragil
2,936,1.2,Sin descripcion
4,3241,6.7,Sin descripcion
1,3092,8.4,Fragil
1,535,6.2,Sin descripcion
1,1478,2.4,Sin descripcion
1,2544,5.1,Sin descripcion
2,312,5.4,Fragil
3,2247,3.7,Sin descripcion
2,1485,3.7,Sin descripcion
1,1317,5.8,Sin descripcion
2,933,2.5,Sin descripcion
1,1400,6.0,Fragil
4,2615,5.2,Sin descripcion
2,540,8.8,Sin descripcion
2,2961,2.8,Sin descripcion
1,491,7.1,Sin descripcion
1,3204,10.2,Fragil
3,3640,4.9,Sin descripcion
2,96,4.9,Fragil
2,1111,9.1,Fragil
2,2,6.9,Fragil
1,960,5.2,Fragil
1,1946,8.8,Sin descripcion
3,383,8.8,Sin descripcion
2,3257,6.5,Fragil
2,1274,2.5,Fragil
3,1606,2.3,Fragil
1,813,1.1,Sin descripcion
2,654,7.4,Sin descripcion
3,1486,2.8,Fragil
4,933,3.9,Sin descripcion
1,2817,3.9,Sin descripcion
2,1952,10.0,Fragil
2,624,6.7,Fragil
3,3021,9.7,Sin descripcion
3,3202,3.2,Fragil
3,199,5.9,Sin descripcion
2,1436,7.4,Fragil
2,2872,3.5,Fragil
1,3442,2.9,Fragil
2,210,6.9,Sin descripcion
2,1099,8.4,Sin descripcion
1,3245,8.6,Fragil
1,855,1.0,Sin descripcion
4,1261,8.3,Sin descripcion
2,8,1.1,Sin descripcion
2,3041,5.6,Sin descripcion
1,3194,6.4,Sin descripcion
2,607,6.7,Fragil
3,340,6.8,Fragil
2,1338,3.6,Fragil
2,1126,9.8,Fragil
3,3048,7.4,Fragil
2,113,6.7,Sin descripcion
1,1253,5.5,Sin descripcion
3,2547,9.3,Fragil
1,3061,4.3,Sin descripcion
2,1301,7.6,Fragil
2,2080,1.0,Sin descripcion
1,3140,5.8,Sin descripcion
1,1759,9.3,Fragil
2,2096,8.3,Fragil
4,2170,4.5,Fragil
2,788,2.0,Sin descripcion
3,1903,2.3,Sin descripcion
3,2911,10.7,Fragil
3,1417,5.0,Sin descripcion
1,3066,5.0,Fragil
1,821,6.1,Sin descripcion
3,682,5.6,Fragil
2,1658,8.1,Sin descripcion
1,2311,4.5,Fragil
3,509,7.5,Fragil
1,254,1.7,Sin descripcion
1,2493,1.3,Fragil
2,279,2.1,Sin descripcion
2,2374,5.6,Sin descripcion
2,961,10.7,Fragil
1,790,2.5,Fragil
4,1236,6.0,Sin descripcion
3,491,2.4,Sin descripcion
1,3109,1.8,Fragil
1,3261,4.3,Fragil
3,965,6.8,Sin descripcion
1,1431,4.8,Sin descripcion
2,122,2.4,Fragil
3,3338,2.9,Sin descripcion
3,2302,4.1,Sin descripcion
4,1366,1.3,Sin descripcion
2,3097,5.7,Sin descripcion
1,3699,3.6,Fragil
2,2885,10.6,Sin descripcion
2,3031,2.2,Sin descripcion
3,711,8.0,Sin descripcion
1,1177,6.0,Sin descripcion
1,2797,2.2,Sin descripcion
2,3566,6.6,Fragil
3,122,7.6,Sin descripcion
1,2677,2.2,Fragil
4,2692,3.1,Sin descripcion
2,2402,2.8,Fragil
1,1167,8.7,Sin descripcion
2,2053,3.2,Fragil
2,1410,4.5,Fragil
3,2443,2.3,Sin descripcion
1,424,6.1,Sin descripcion
2,712,8.5,Sin descripcion
3,2712,2.3,Sin descripcion
2,599,8.9,Fragil
1,679,10.4,Fragil
4,248,10.6,Sin descripcion
1,2958,4.7,Sin descripcion
2,3319,4.5,Fragil
3,1676,6.7,Fragil
2,3026,6.9,Fragil
1,211,6.7,Fragil
2,1264,6.4,Fragil
1,121,7.4,Fragil
3,1820,5.6,Sin descripcion
2,2422,7.5,Sin descripcion
2,2129,5.8,Fragil
1,1601,2.1,Fragil
1,935,1.8,Fragil
3,2343,3.4,Sin descripcion
2,1831,6.6,Sin descripcion
2,2275,4.3,Sin descripcion
3,767,5.4,Fragil
2,1156,8.9,Fragil
3,923,6.3,Fragil
3,3502,7.4,Fragil
2,976,10.9,Sin descripcion
4,3217,3.3,Sin descripcion
1,3452,10.7,Fragil
1,3106,2.8,Fragil
1,214,1.2,Sin descripcion
2,870,7.1,Sin descripcion
1,1240,5.1,Sin descripcion
2,3220,1.4,Fragil
1,1856,6.4,Fragil
4,626,2.9,Sin descripcion
1,2110,8.4,Sin descripcion
3,1830,6.5,Fragil
1,367,4.3,Sin descripcion
1,1936,1.0,Sin descripcion
1,298,3.8,Fragil
3,1316,7.3,Fragil
1,243,9.7,Fragil
3,683,6.3,Fragil
1,976,6.7,Sin descripcion
4,1721,4.8,Sin descripcion
2,1456,7.3,Fragil
3,2675,5.2,Fragil
2,337,5.9,Sin descripcion
3,3115,3.8,Sin descripcion
1,1298,8.1,Fragil
2,3146,1.2,Fragil
1,357,4.7,Sin descripcion
1,567,2.9,Sin descripcion
1,545,7.3,Sin descripcion
2,3216,3.5,Fragil
2,3592,4.1,Sin descripcion
2,3035,7.7,Fragil
1,3341,5.1,Fragil
2,3050,9.5,Fragil
1,3444,10.6,Fragil
3,3496,5.1,Sin descripcion
2,2778,2.4,Fragil
1,1051,1.9,Fragil
1,379,8.1,Fragil
1,1985,10.9,Sin descripcion
2,239,9.0,Sin descripcion
1,489,6.6,Sin descripcion
1,1689,9.4,Fragil
3,224,6.4,Fragil
2,7,7.2,Fragil
1,2469,10.8,Fragil
2,1356,8.3,Fragil
1,2923,4.5,Fragil
3,644,7.0,Sin descripcion
2,2519,8.3,Sin descripcion
3,636,1.9,Fragil
2,2632,7.5,Fragil
1,3139,1.7,Sin descripcion
2,1468,3.7,Fragil
2,456,6.1,Sin descripcion
1,2849,3.3,Fragil
3,838,1.2,Sin descripcion
1,948,5.1,Sin descripcion
1,222,3.4,Sin descripcion
3,1627,8.1,Fragil
1,2454,3.1,Sin descripcion
2,1475,4.5,Sin descripcion
3,1218,8.0,Sin descripcion
2,1766,5.2,Fragil
1,418,6.9,Sin descripcion
1,411,10.7,Sin descripcion
1,872,1.0,Fragil
2,874,2.1,Sin descripcion
2,143,2.4,Fragil
3,645,5.1,Fragil
3,2662,7.2,Fragil
3,2567,2.7,Fragil
1,2491,6.9,Fragil
3,321,3.6,Sin descripcion
3,3058,6.6,Fragil
3,941,3.3,Fragil
3,1873,1.7,Sin descripcion
2,1810,4.8,Sin descripcion
3,1631,5.4,Fragil
1,2607,3.3,Sin descripcion
1,797,5.8,Fragil
2,1482,1.6,Sin descripcion
2,3098,6.8,Fragil
1,1331,1.9,Sin descripcion
3,3601,7.3,Sin descripcion
2,2465,6.4,Sin descripcion
1,1031,4.8,Fragil
1,742,4.2,Sin descripcion
1,3008,5.2,Sin descripcion
4,1500,5.3,Fragil
1,1038,2.9,Sin descripcion
2,33,5.2,Fragil
4,1649,5.4,Fragil
2,1316,2.4,Fragil
3,110,6.6,Sin descripcion
2,2680,9.4,Fragil
4,1899,7.7,Sin descripcion
3,745,7.1,Fragil
2,351,10.6,Sin descripcion
2,2281,1.1,Sin descripcion
1,2949,1.6,Sin descripcion
2,3251,1.5,Fragil
2,1203,5.6,Fragil
1,1356,9.7,Sin descripcion
3,1628,9.8,Fragil
2,2321,5.6,Sin descripcion
3,1092,4.8,Fragil
1,1236,9.7,Fragil
2,2000,6.4,Fragil
3,2313,10.3,Sin descripcion
2,3679,5.8,Sin descripcion
4,2876,10.7,Fragil
1,1354,10.4,Sin descripcion
1,3648,7.4,Sin descripcion
3,963,7.7,Fragil
3,3160,4.6,Sin descripcion
2,504,2.1,Sin descripcion
2,3413,6.0,Sin descripcion
4,3548,4.9,Fragil
1,1133,5.5,Sin descripcion
3,2436,6.6,Sin descripcion
1,1652,9.7,Fragil
2,590,2.5,Fragil
1,1893,9.0,Sin descripcion
2,1201,2.7,Sin descripcion
1,3509,10.6,Sin descripcion
2,2416,9.2,Fragil
4,3594,3.6,Fragil
2,2567,8.0,Sin descripcion
2,3459,8.8,Fragil
4,1942,5.7,Sin descripcion
2,326,10.1,Fragil
3,1257,9.9,Sin descripcion
2,418,3.4,Sin descripcion
1,31,5.9,Sin descripcion
1,2351,10.3,Fragil
1,2590,10.6,Sin descripcion
2,3288,8.5,Sin descripcion
2,619,10.0,Sin descripcion
1,101,2.7,Fragil
1,1539,5.4,Fragil
3,2698,10.3,Fragil
2,112,1.4,Fragil
2,3557,7.1,Sin descripcion
1,3172,10.6,Fragil
2,164,3.3,Fragil
1,1878,3.1,Fragil
1,3266,4.0,Fragil
3,2715,6.6,Fragil
3,970,6.5,Sin descripcion
1,998,2.4,Sin descripcion
2,1284,9.8,Sin descripcion
1,1860,3.9,Fragil
2,1457,8.3,Fragil
1,1829,5.5,Fragil
3,2949,1.0,Fragil
2,2512,2.6,Fragil
1,3076,9.2,Sin descripcion
3,1588,7.0,Fragil
1,1284,8.3,Sin descripcion
3,1534,2.8,Fragil
1,2792,1.9,Sin descripcion
1,172,6.4,Fragil
3,3179,10.9,Fragil
1,3645,8.9,Fragil
1,2156,5.8,Sin descripcion
1,1616,2.0,Sin descripcion
2,2902,1.2,Sin descripcion
1,2687,2.2,Fragil
2,1725,8.7,Fragil
1,573,8.3,Fragil
2,890,6.3,Sin descripcion
3,2512,3.1,Fragil
4,1335,2.8,Sin descripcion
3,669,7.0,Fragil
2,518,4.0,Fragil
1,2506,10.1,Fragil
4,3535,6.8,Fragil
1,1135,10.1,Fragil
3,1788,1.5,Fragil
2,3180,9.1,Fragil
2,152,4.4,Fragil
3,3052,10.7,Sin descripcion
2,1208,10.3,Sin descripcion
2,984,2.0,Fragil
1,611,4.8,Sin descripcion
1,1235,3.9,Fragil
4,1827,7.3,Sin descripcion
1,3163,6.3,Sin descripcion
2,1880,10.0,Sin descripcion
1,3469,6.0,Sin descripcion
1,3337,10.9,Fragil
2,2323,1.3,Fragil
2,1760,10.6,Sin descripcion
1,1504,6.6,Fragil
2,967,2.0,Fragil
1,406,6.8,Fragil
1,2354,5.7,Sin descripcion
1,1924,10.0,Fragil
2,1576,4.4,Fragil
2,2488,10.9,Fragil
3,2494,5.3,Fragil
2,686,2.8,Fragil
4,2510,4.7,Fragil
3,999,9.3,Sin descripcion
1,484,2.6,Sin descripcion
1,2193,4.0,Sin descripcion
1,2550,3.2,Sin descripcion
3,525,10.9,Sin descripcion
3,2903,8.2,Sin descripcion
1,150,8.8,Sin descripcion
2,2903,10.8,Fragil
3,3687,4.2,Sin descripcion
2,3223,1.1,Sin descripcion
1,1312,1.4,Sin descripcion
4,870,1.5,Fragil
1,3705,2.7,Sin descripcion
1,2967,2.2,Sin descripcion
1,599,8.7,Sin descripcion
3,2215,4.7,Sin descripcion
1,165,9.7,Sin descripcion
2,2641,4.3,Sin descripcion
1,655,2.0,Sin descripcion
1,643,6.4,Fragil
2,1341,6.1,Fragil
1,1707,1.2,Sin descripcion
1,2402,2.1,Fragil
2,3373,1.2,Sin descripcion
2,2189,6.9,Fragil
2,511,8.7,Sin descripcion
1,54,4.6,Fragil
2,212,8.3,Fragil
1,3614,2.9,Fragil
1,1882,7.3,Sin descripcion
3,3360,10.3,Sin descripcion
1,325,4.2,Fragil
1,1227,3.3,Fragil
1,1422,7.2,Fragil
3,2364,5.2,Fragil
1,1114,1.9,Sin descripcion
3,1853,1.1,Fragil
2,2967,5.0,Sin descripcion
1,2123,1.5,Fragil
1,1769,4.9,Fragil
4,3473,7.9,Fragil
2,2084,6.4,Sin descripcion
1,2204,2.2,Fragil
1,1775,8.0,Sin descripcion
4,1957,2.5,Sin descripcion
3,3389,9.4,Fragil
1,1637,5.2,Fragil
1,1266,10.4,Fragil
1,1362,10.9,Sin descripcion
1,2336,8.7,Fragil
1,1725,3.9,Sin descripcion
1,2368,2.1,Fragil
1,1164,9.2,Fragil
3,1402,10.8,Sin descripcion
3,1141,1.0,Fragil
3,1513,4.2,Sin descripcion
1,1979,2.2,Sin descripcion
2,241,8.0,Fragil
4,2349,2.6,Sin descripcion
1,1097,10.2,Sin descripcion
2,463,5.9,Fragil
2,1673,8.5,Sin descripcion
1,1207,5.4,Sin descripcion
4,143,2.3,Fragil
3,2362,10.2,Sin descripcion
1,961,8.0,Sin descripcion
3,2207,1.4,Fragil
2,1903,7.8,Sin descripcion
3,2374,9.3,Fragil
2,2172,10.1,Sin descripcion
1,3642,10.8,Sin descripcion
1,1457,10.8,Fragil
3,3449,6.6,Sin descripcion
2,2492,8.7,Sin descripcion
1,1381,1.7,Fragil
4,1564,5.5,Fragil
4,2627,10.8,Sin descripcion
2,600,2.1,Fragil
2,1021,8.4,Sin descripcion
2,77,8.0,Sin descripcion
2,3252,9.4,Sin descripcion
2,934,2.8,Fragil
2,2978,10.0,Sin descripcion
1,334,9.2,Fragil
3,3495,3.0,Fragil
3,2581,10.7,Fragil
4,784,6.9,Sin descripcion
2,14,6.5,Fragil
2,3276,5.6,Fragil
1,923,7.3,Fragil
2,3291,1.7,Sin descripcion
2,3616,6.6,Fragil
1,1342,8.8,Sin descripcion
2,495,9.9,Fragil
3,983,10.5,Fragil
1,2861,4.7,Sin descripcion
1,153,1.9,Sin descripcion
4,3617,9.9,Sin descripcion
1,737,6.1,Sin descripcion
2,1116,8.3,Fragil
2,2489,7.5,Sin descripcion
2,2769,1.1,Fragil
1,653,1.6,Fragil
4,2108,1.1,Fragil
1,1524,3.7,Fragil
1,2101,5.3,Sin descripcion
4,3606,5.6,Fragil
3,1256,1.5,Sin descripcion
1,1607,3.5,Fragil
1,801,4.4,Fragil
2,3496,7.0,Fragil
3,1327,5.7,Fragil
4,1378,9.3,Fragil
2,1516,6.9,Sin descripcion
1,2487,3.7,Sin descripcion
1,33,1.4,Sin descripcion
3,211,1.2,Sin descripcion
2,541,9.0,Fragil
1,967,3.1,Sin descripcion
1,2643,9.2,Fragil
3,2510,9.6,Sin descripcion
1,1143,5.6,Sin descripcion
1,1680,8.7,Sin descripcion
3,3414,9.6,Fragil
1,947,5.7,Fragil
2,1393,3.6,Sin descripcion
3,1945,5.8,Fragil
1,1023,6.5,Fragil
1,771,2.4,Sin descripcion
3,826,6.3,Sin descripcion
4,1328,7.5,Fragil
4,2912,6.0,Fragil
4,944,5.1,Sin descripcion
1,702,6.9,Fragil
3,566,2.5,Fragil
1,454,10.4,Fragil
1,2658,6.3,Sin descripcion
3,2519,5.8,Fragil
2,27,6.6,Sin descripcion
2,592,3.9,Sin descripcion
2,643,7.9,Fragil
1,1907,1.4,Sin descripcion
3,1236,3.6,Sin descripcion
1,3241,2.6,Fragil
1,2951,2.0,Fragil
2,1328,8.4,Sin descripcion
1,2580,10.4,Sin descripcion
1,1186,3.6,Fragil
2,1009,4.8,Fragil
1,226,1.0,Sin descripcion
2,3290,5.7,Sin descripcion
3,3013,10.8,Fragil
3,2541,5.1,Fragil
2,3575,3.7,Fragil
1,1913,10.4,Fragil
1,1103,3.8,Sin descripcion
4,724,3.5,Fragil
3,2189,6.2,Sin descripcion
1,2005,4.2,Fragil
3,3282,9.5,Sin descripcion
2,2667,9.9,Sin descripcion
1,306,3.3,Sin descripcion
1,57,9.5,Sin descripcion
1,3520,4.5,Sin descripcion
1,3687,8.8,Sin descripcion
1,206,7.2,Sin descripcion
4,253,8.9,Fragil
3,1221,3.1,Sin descripcion
3,1275,10.6,Fragil
3,1018,1.6,Fragil
4,221,6.2,Fragil
1,1386,2.6,Fragil
1,3183,10.1,Sin descripcion
2,2207,7.6,Sin descripcion
1,841,5.4,Fragil
2,1298,8.1,Sin descripcion
1,2378,5.5,Fragil
3,2389,6.2,Fragil
2,1980,8.3,Fragil
2,2451,3.9,Sin descripcion
4,2026,2.5,Fragil
1,3000,10.5,Sin descripcion
2,3517,9.3,Fragil
1,715,9.8,Sin descripcion
3,2722,5.9,Fragil
1,1903,9.4,Sin descripcion
1,311,3.5,Sin descripcion
1,1912,9.3,Fragil
3,1768,7.2,Fragil
4,1741,6.3,Fragil
3,102,7.7,Sin descripcion
4,1284,7.4,Sin descripcion
1,2525,9.7,Fragil
4,426,6.5,Sin descripcion
3,2754,10.8,Sin descripcion
1,2740,6.8,Sin descripcion
4,3329,4.4,Fragil
3,155,7.7,Fragil
4,3283,4.8,Sin descripcion
2,3533,2.8,Fragil
2,3165,1.2,Sin descripcion
3,1834,8.4,Fragil
2,1236,7.0,Fragil
2,1606,6.9,Sin descripcion
1,355,10.9,Fragil
2,35,1.8,Sin descripcion
2,2285,6.5,Fragil
3,1374,1.0,Fragil
4,3351,5.2,Sin descripcion
1,2835,6.7,Fragil
1,1821,3.5,Fragil
2,1615,9.2,Fragil
1,2197,1.4,Sin descripcion
3,1609,7.5,Sin descripcion
2,2133,9.9,Fragil
